voxel,x,y,z,vision_target_correlation,vision_target_r2,vision_tuning_r2,visual_cortex,early_visual,higher_visual,V1,V2,V3,V4,imagery_target_correlation,imagery_target_r2,imagery_tuning_r2,vision_minus_imagery_target_r2,vision_minus_imagery_target_correlation
1517,21,32,28,-0.15590940101872403,-2.8086913155006914,0.024307741326017304,True,False,True,False,False,False,False,0.21354965684502925,-1.3808048620055926,0.045603455938629744,-1.4278864534950988,-0.36945905786375327
1518,21,32,29,0.04353872708367123,-0.7535344929282679,0.0018956207560664065,True,False,True,False,False,False,False,-0.22831257148732187,-0.9726271371014898,0.05212663029915346,0.21909264417322194,0.2718512985709931
1519,21,32,30,0.15220914331244706,-1.6989282058099602,0.023167623307909047,True,False,True,False,False,False,False,-0.06875502358107953,-2.5225162921388087,0.004727253267634802,0.8235880863288485,0.2209641668935266
1520,21,32,31,0.011063213428114525,-2.02868613329842,0.00012239469135601354,True,False,True,False,False,False,False,0.028523301009059233,-1.8608355511761476,0.0008135787004533995,-0.16785058212227222,-0.017460087580944708
1521,21,32,32,-0.1898178986836204,-0.8478590039475729,0.03603083466066518,True,False,True,False,False,False,False,-0.2646719406501743,-1.9606845964847266,0.07005123616752938,1.1128255925371537,0.0748540419665539
1522,21,32,34,0.3458073864875251,-0.39423657915274646,0.11958274854933257,True,False,True,False,False,False,False,-0.15885560877886,-3.008893767906981,0.025235104440502226,2.6146571887542347,0.5046629952663851
1523,21,32,35,0.3409856440515517,-0.5730407940282445,0.1162712094492515,True,False,True,False,False,False,False,0.14526460100758984,-1.7706004973741134,0.02110180430589427,1.197559703345869,0.19572104304396185
1524,21,33,27,-0.1497885347880754,-0.4938203125103495,0.022436605153958476,True,False,True,False,False,False,False,0.45590194155086844,-1.7972899691068678,0.20784658030985145,1.3034696565965183,-0.6056904763389439
1525,21,33,28,-0.1311167380586378,-1.3732654058840685,0.01719159899913744,True,False,True,False,False,False,False,0.13294870299199715,-3.441552181062284,0.017675357627254272,2.0682867751782155,-0.26406544105063495
1526,21,33,29,-0.08361568198941514,-0.6849588547931444,0.006991582274555004,True,False,True,False,False,False,False,-0.11890102687404669,-1.3070156646949176,0.014137454191702772,0.6220568099017731,0.035285344884631545
1527,21,33,30,0.21685409806464762,-1.5717233832094344,0.0470256998474318,True,False,True,False,False,False,False,0.2532201850356733,-1.8100298899946106,0.06412046210950062,0.23830650678517618,-0.03636608697102567
1528,21,33,31,0.07495181021390057,-2.248450932911698,0.00561777385434057,True,False,True,False,False,False,False,0.051751586126884214,-1.0534461761192753,0.002678226666648315,-1.195004756792423,0.023200224087016358
1529,21,33,32,-0.3624264816528245,-1.5349376705163742,0.13135295460324511,True,False,True,False,False,False,False,-0.17532491712184572,-2.1274683437665853,0.030738826563782073,0.5925306732502111,-0.18710156453097876
1530,21,34,27,-0.006071860245613783,-1.7038587063339063,3.686748684226507e-05,True,False,True,False,False,False,False,-0.1604097129517571,-4.320547644069247,0.02573127600926511,2.616688937735341,0.1543378527061433
1531,21,34,28,0.02488422379048321,-0.8532385434320116,0.0006192245936548506,True,False,True,False,False,False,False,-0.3131464491486648,-2.432273888058709,0.09806069861441731,1.5790353446266976,0.338030672939148
1532,21,34,29,-0.0682270236985281,-0.9310131927753302,0.004654926762759515,True,False,True,False,False,False,False,0.14349584215299177,-1.467226171112264,0.02059105671519633,0.5362129783369338,-0.21172286585151986
1533,21,34,30,0.27692624853762426,-0.06037506841818385,0.07668814712912204,True,False,True,False,False,False,False,0.4039749236858935,-0.19516122757035115,0.16319573896702347,0.1347861591521673,-0.12704867514826923
1534,21,34,31,0.36480104221159243,-0.3879779644277006,0.13307980039866404,True,False,True,False,False,False,False,0.06574091884229555,-0.5783766408677979,0.00432186841022929,0.19039867644009734,0.2990601233692969
1535,21,34,32,-0.028259469506957294,-0.6247306087228346,0.0007985976168146491,True,False,True,False,False,False,False,0.32095018711400697,-0.1244410085634795,0.10300902260851609,-0.5002896001593551,-0.34920965662096426
1536,21,35,28,0.41537230132744823,0.05235952230544705,0.17253414871006045,True,False,True,False,False,False,False,-0.16768102509190058,-1.6140321641309456,0.028116926175870593,1.6663916864363926,0.5830533264193488
1537,21,35,29,-0.08685344853247527,-0.2920012867236925,0.007543521521983331,True,False,True,False,False,False,False,-0.028127756466332518,-0.48111345155571605,0.0007911706838293108,0.18911216483202353,-0.058725692066142754
1538,21,35,30,0.4203337439113426,0.16717295531253573,0.17668045627052614,True,False,True,False,False,False,False,-0.37531326809827437,-0.5843679831995146,0.14086004921060716,0.7515409385120503,0.795647012009617
1539,21,35,31,0.07064240607023908,-1.78367107749124,0.004990349535392551,True,False,True,False,False,False,False,0.012378946947308785,-2.7241293985760415,0.00015323832752428548,0.9404583210848014,0.058263459122930294
1540,21,35,32,0.2782606657013547,-0.04516656221407067,0.07742899807656109,True,False,True,False,False,False,False,0.5015475501658643,0.011584105288122593,0.25154994507738015,-0.056750667502193264,-0.22328688446450956
1541,21,36,31,-0.07791348154909973,-1.8152341756985044,0.006070510607101904,True,False,True,False,False,False,False,0.08670553896847917,-5.943838739851208,0.00751785048781446,4.128604564152704,-0.1646190205175789
1542,21,36,32,-0.12938438811102762,-1.4416277946011284,0.016740319886865026,True,False,True,False,False,False,False,-0.05212545622564614,-1.6204754170039988,0.002717063186731752,0.17884762240287033,-0.07725893188538148
1543,21,37,32,0.12541244428176407,-1.4245334153169544,0.015728281180726576,True,False,True,False,False,False,False,-0.01850809916598409,-3.1836283008838944,0.000342549734737901,1.75909488556694,0.14392054344774816
1544,22,10,38,0.381554872323435,0.08281411421747276,0.14558412059375278,True,False,True,False,False,False,False,-0.32557273513177815,-0.2906616366199737,0.10599760586118696,0.37347575083744644,0.7071276074552131
1545,22,10,39,-0.08639567011547047,-1.2915861880115282,0.007464211814701198,True,False,True,False,False,False,False,0.2067659593602081,-1.2945801741296448,0.042752161950147236,0.0029939861181165206,-0.2931616294756786
1546,22,10,42,0.2894216684749235,-0.39791977652462585,0.08376490218280853,True,False,True,False,False,False,False,0.05512461646726271,-2.0215437794197935,0.003038723340662811,1.6236240028951676,0.2342970520076608
1547,22,10,43,0.04204210856446284,-3.275262364251579,0.0017675388925460797,True,False,True,False,False,False,False,-0.048163652609460414,-7.571538665129179,0.002319737432684783,4.2962763008776,0.09020576117392326
1548,22,10,44,0.4564162401950215,0.03722475503460276,0.20831578431375958,True,False,True,False,False,False,False,0.5226746653227139,-0.07378670780418184,0.273188805770211,0.1110114628387846,-0.06625842512769237
1549,22,11,34,-0.23284335804353437,-0.9094175522078471,0.05421602938498954,True,True,False,False,False,False,True,0.38206241043269057,-0.5624799410784831,0.1459716854656377,-0.34693761112936405,-0.6149057684762249
1550,22,11,35,-0.06928445784302556,-1.23450428837022,0.004800336098601986,True,True,False,False,False,False,True,0.03116203626947841,-0.5375898917883306,0.0009710725044602878,-0.6969143965818894,-0.10044649411250398
1551,22,11,37,0.0038567468765042766,-0.4695116800473844,1.4874496469425494e-05,True,False,True,False,False,False,False,-0.22888847591727438,-1.7347332805364397,0.052389934407732694,1.2652216004890553,0.23274522279377866
1552,22,11,38,0.10228830264720659,-0.8455182103253933,0.01046289685844653,True,False,True,False,False,False,False,-0.017032298444271347,-0.7006998733478338,0.00029009919029472815,-0.14481833697755953,0.11932060109147793
1553,22,11,39,0.4689885130927298,-0.106294499909656,0.2199502254129296,True,False,True,False,False,False,False,0.287189103550478,-0.5526963313153141,0.08247758119812718,0.44640183140565814,0.18179940954225182
1554,22,11,40,0.2292651457001422,-1.4573498513537562,0.05256250703290743,True,False,True,False,False,False,False,0.5488357305767878,-2.013263426000575,0.3012206591577564,0.5559135746468189,-0.3195705848766456
1555,22,11,42,0.20843865778714807,-0.3184692555351565,0.04344667406010782,True,False,True,False,False,False,False,0.323330978734344,-0.7526086231021452,0.10454292180930883,0.4341393675669887,-0.11489232094719595
1556,22,11,43,0.2117445747423016,-0.8058601796960803,0.04483576493279815,True,False,True,False,False,False,False,0.33885291092645575,-0.9664434912060818,0.11482129524333255,0.1605833115100015,-0.12710833618415415
1557,22,11,44,0.7036371485428429,0.3596698751443088,0.49510523680950275,True,False,True,False,False,False,False,0.32767074176409827,-2.466093309653523,0.10736811500823437,2.825763184797832,0.3759664067787446
1558,22,11,45,0.46443710136562877,-0.944172617586674,0.21570182112490732,True,False,True,False,False,False,False,0.47845747139321904,-1.2545847416818745,0.228921551931993,0.31041212409520047,-0.014020370027590268
1559,22,11,46,0.4497393068227389,-0.0033280907973145535,0.20226544410139766,True,False,True,False,False,False,False,0.40021687941121054,0.03428917356048955,0.16017355056564744,-0.0376172643578041,0.04952242741152835
1560,22,11,47,0.25391754967997443,-0.7777819327810727,0.06447412203548228,True,False,True,False,False,False,False,-0.0715882108057818,-0.9219991494132287,0.005124871926373054,0.14421721663215603,0.32550576048575625
1561,22,11,48,0.32259459803521023,-0.47122427224314345,0.10406727468149887,True,False,True,False,False,False,False,0.4724026531055354,0.05047328843072174,0.22316426666114883,-0.5216975606738652,-0.14980805507032519
1562,22,12,33,0.6105525956534553,0.3495611454474147,0.3727744720591717,True,True,False,False,False,False,True,-0.19161847043284924,-0.5643694982798673,0.03671763821102472,0.9139306437272819,0.8021710660863046
1563,22,12,34,0.4962650152021194,-0.4452402268373916,0.2462789653135598,True,False,True,False,False,False,False,-0.3360402318645246,-1.802562353462224,0.11292303743156344,1.3573221266248323,0.832305247066644
1564,22,12,35,-0.32657580316282003,-0.9711243133618976,0.10665175521144098,True,False,True,False,False,False,False,0.08411116069775733,-0.7842472879691387,0.0070746873539239575,-0.18687702539275897,-0.41068696386057735
1565,22,12,36,0.21694633084108447,-1.314327446964613,0.04706571046540928,True,False,True,False,False,False,False,-0.16919103646384795,-2.9263634078189216,0.028625606819711127,1.6120359608543087,0.3861373673049324
1566,22,12,37,0.03361610364895441,-1.4143043882364594,0.0011300424245372462,True,False,True,False,False,False,False,-0.27905073468085595,-2.483608551714755,0.07786931252592547,1.0693041634782956,0.31266683832981035
1567,22,12,39,-0.09172754346618575,-1.63090781245519,0.008413942230340997,True,False,True,False,False,False,False,0.5698707852786503,0.1965480086653585,0.3247527119141056,-1.8274558211205485,-0.661598328744836
1568,22,12,40,0.14322876113587996,-1.8522242119106727,0.020514478016518956,True,False,True,False,False,False,False,0.46738612316449685,-4.78195527641509,0.2184497881267382,2.9297310645044172,-0.3241573620286169
1569,22,12,42,0.4664260092085948,-0.11248044779064248,0.21755322206625616,True,False,True,False,False,False,False,0.7764482985733219,0.5319304959036417,0.6028719603574064,-0.6444109436942842,-0.3100222893647271
1570,22,12,43,0.35439281852964927,0.0575881065512015,0.1255942698253889,True,False,True,False,False,False,False,-0.4074326520690557,-2.310913188476944,0.1660013659720242,2.3685012950281457,0.761825470598705
1571,22,12,44,0.43749557858628557,-0.1405411895950286,0.19140238128254877,True,False,True,False,False,False,False,0.4712820544049982,-1.460935149007459,0.2221067748041957,1.3203939594124303,-0.033786475818712636
1572,22,12,45,0.07994760122359126,-1.8418295305715406,0.006391618941406371,True,False,True,False,False,False,False,0.4647117524834964,-1.121305909797123,0.2159570128962824,-0.7205236207744177,-0.38476415125990515
1573,22,12,46,0.0681662110923252,-4.510963866984219,0.0046466323346834384,True,False,True,False,False,False,False,0.027161314434138575,-6.780314769448204,0.0007377370017901444,2.2693509024639855,0.041004896658186615
1574,22,12,47,0.1946244209184134,-0.3209357446280672,0.03787866521782775,True,False,True,False,False,False,False,-0.007627276223691883,-2.2418314601368152,5.8175342592495515e-05,1.920895715508748,0.20225169714210528
1575,22,12,48,0.41643794777733384,0.04457847322347208,0.1734205643489974,True,False,True,False,False,False,False,0.19711549698979391,-0.7077685060422905,0.038854519153533454,0.7523469792657625,0.21932245078753992
1576,22,12,50,0.7158798271342571,-0.034234203025715004,0.5124839268977739,True,False,True,False,False,False,False,0.39950782382864536,-5.221492629943888,0.15960650130029994,5.187258426918173,0.31637200330561177
1577,22,12,51,0.31961700951763966,-2.1759383728144206,0.10215503277299896,True,False,True,False,False,False,False,0.5730149817554737,-5.649377307993725,0.3283461693162259,3.4734389351793045,-0.25339797223783406
1578,22,12,52,0.5583226544286978,-0.6744202071854544,0.3117241864483071,True,False,True,False,False,False,False,0.49180748787506634,-3.528882446852652,0.24187460512998352,2.854462239667198,0.06651516655363143
1579,22,13,33,0.6521149369961301,0.310596895956169,0.4252538910534667,True,False,True,False,False,False,False,-0.02088615227050221,-0.29007963606746134,0.0004362313566666046,0.6006765320236304,0.6730010892666323
1580,22,13,34,0.326431584422962,-0.22422769005187493,0.10655757930888536,True,False,True,False,False,False,False,-0.47696291355136233,-5.455584382947662,0.22749362090340433,5.231356692895787,0.8033944979743244
1581,22,13,35,0.22005337395839758,-1.0617744170846621,0.04842348739047437,True,False,True,False,False,False,False,0.20302051320761602,-2.1277505576452715,0.04121732878308379,1.0659761405606094,0.01703286075078156
1582,22,13,36,0.6423943016784348,0.07711648184382824,0.4126704388289239,True,False,True,False,False,False,False,-0.04553556267441409,-2.0536677170709803,0.0020734874680754935,2.1307841989148084,0.6879298643528489
1583,22,13,37,0.2191855034981317,-0.7597913559029656,0.04804228494372951,True,False,True,False,False,False,False,0.4296358674345942,-1.1514785306033324,0.1845869785862762,0.39168717470036674,-0.2104503639364625
1584,22,13,39,-0.09250652864204402,-0.8085077022454987,0.00855745784140131,True,False,True,False,False,False,False,0.5494387407474992,-0.16992995665530697,0.3018829298341976,-0.6385777455901918,-0.6419452693895432
1585,22,13,40,0.13758868603381536,-1.2166569143694623,0.018930646524511815,True,False,True,False,False,False,False,0.3384208969129325,-3.937523022415771,0.11452870346735367,2.720866108046309,-0.20083221087911712
1586,22,13,41,0.03412829853397673,-2.3023807161546506,0.0011647407608242383,True,False,True,False,False,False,False,0.5429894397214433,-1.6864471785063389,0.29483753164900695,-0.6159335376483117,-0.5088611411874666
1587,22,13,42,0.443754615418526,-1.1803361872434293,0.19691815870524393,True,False,True,False,False,False,False,0.4204693363447034,-1.904916649713392,0.17679446280615532,0.7245804624699628,0.023285279073822607
1588,22,13,43,0.30886164734571053,-0.39807494671518207,0.09539551720110606,True,False,True,False,False,False,False,-0.0857460840941272,-5.70784117056354,0.007352390937477134,5.309766223848358,0.39460773143983774
1589,22,13,44,-0.35889691435876053,-1.1717140561798072,0.1288069951362395,True,False,True,False,False,False,False,0.41478772631656824,-0.3208211165999404,0.1720488579028683,-0.8508929395798668,-0.7736846406753288
1590,22,13,47,0.3757957499329658,-0.4738045291956188,0.14122244566768014,True,False,True,False,False,False,False,0.3867155781619537,-1.4896399569612666,0.1495489383931341,1.0158354277656478,-0.010919828228987905
1591,22,13,48,0.537642127760353,0.2479481546846688,0.28905905754267974,True,False,True,False,False,False,False,0.4448500248672252,-0.41060498321336025,0.19789154462437086,0.658553137898029,0.09279210289312784
1592,22,13,49,0.6500378081340941,0.22299751528737866,0.4225491520037773,True,False,True,False,False,False,False,0.3554649599759694,-2.9553294066276328,0.12635533777071753,3.178326921915011,0.2945728481581247
1593,22,13,50,0.3242759340592469,-3.4501174482722385,0.10515488140999703,True,False,True,False,False,False,False,0.4552583545174382,-4.27308303916576,0.20726016935792543,0.8229655908935216,-0.1309824204581913
1594,22,13,51,0.26237813869946996,-1.114083825746102,0.0688422876673983,True,False,True,False,False,False,False,0.6153439527199355,-0.5115362051008412,0.3786481801489942,-0.6025476206452609,-0.3529658140204655
1595,22,13,52,0.0690757787571456,-2.7447793752553014,0.004771463210906128,True,False,True,False,False,False,False,0.48274960584960347,-8.030865330208453,0.2330471819479475,5.286085954953151,-0.41367382709245787
1596,22,13,53,0.5146144472802101,-3.7858682748676493,0.26482802934951616,True,False,True,False,False,False,False,0.4852073729012072,-6.1373094250447915,0.23542619471769113,2.351441150177142,0.029407074379002918
1597,22,14,31,0.36906753359948025,-2.1328130414896953,0.1362108443572035,True,False,True,False,False,False,False,0.11669554409035915,-3.033667855014188,0.013617850010544956,0.9008548135244925,0.2523719895091211
1598,22,14,32,0.5423006030749671,0.28076034744727385,0.294089944095473,True,False,True,False,False,False,False,0.25320140824261783,-3.4036943971534983,0.06411095313604481,3.6844547446007723,0.28909919483234925
1599,22,14,33,0.49825283285187505,0.13823006394221116,0.24825588544491853,True,False,True,False,False,False,False,0.1698885378519976,-0.7015313494147459,0.02886211529348962,0.8397614133569571,0.32836429499987746
1600,22,14,34,0.31136225491437564,-0.014008140377436584,0.09694645378536464,True,False,True,False,False,False,False,-0.3838518590768243,-2.2494850936588233,0.14734224971673418,2.2354769532813865,0.6952141139911999
1601,22,14,36,0.4920849358833007,-1.009363631260567,0.24214758412327217,True,False,True,False,False,False,False,0.19815004337303482,-20.622076072417528,0.03926343968873558,19.61271244115696,0.2939348925102659
1602,22,14,37,0.48730599489296317,-1.1198876636528432,0.23746713265862066,True,False,True,False,False,False,False,0.222726824249079,-4.635332468484079,0.04960723824008013,3.515444804831236,0.26457917064388414
1603,22,14,39,-0.17056292185819066,-0.7702964029830934,0.029091710312803255,True,False,True,False,False,False,False,-0.15207652942114191,-1.884569939696393,0.02312727080077944,1.1142735367132997,-0.01848639243704875
1604,22,14,40,0.29054300850179476,-0.43153036649607124,0.08441523978927398,True,False,True,False,False,False,False,-0.18470023049029566,-0.6825535875615136,0.03411417514316834,0.2510232210654424,0.4752432389920904
1605,22,14,41,0.4384201723200863,-0.16371641868399744,0.19221224749717417,True,False,True,False,False,False,False,-0.06231428667330098,-1.2522700527113466,0.003883070323602336,1.0885536340273492,0.5007344589933873
1606,22,14,42,0.4857233503128868,-1.556417193022054,0.23592717303917538,True,False,True,False,False,False,False,0.3011933323667625,-8.179732423240301,0.09071742346219505,6.623315230218247,0.18453001794612434
1607,22,14,43,0.4094163254209085,-0.2129238666399067,0.16762172752115925,True,False,True,False,False,False,False,0.11659376503263563,-3.4347858049102227,0.013594106044485448,3.221861938270316,0.29282256038827287
1608,22,14,44,0.12119230405402419,-0.4131030462465648,0.014687574561923048,True,False,True,False,False,False,False,0.31445299948670247,-0.47710434991245254,0.0988806888861841,0.06400130366588774,-0.19326069543267826
1609,22,14,47,0.40270092341172364,-0.2865032853863916,0.16216803371665492,True,False,True,False,False,False,False,0.4320464795792023,-0.4948052983002187,0.18666416051678206,0.2083020129138271,-0.029345556167478637
1610,22,14,48,0.6062788534558251,0.3181600537470717,0.36757404814770983,True,False,True,False,False,False,False,0.3979499616516037,0.01832771979918968,0.15836417197851285,0.299832333947882,0.20832889180422143
1611,22,14,49,0.6519463835622651,-0.44099183582342527,0.4250340870399161,True,False,True,False,False,False,False,0.5602632882668577,-2.0992087169387137,0.31389495217959207,1.6582168811152884,0.09168309529540741
1612,22,14,50,0.27104840596077084,-0.7348802884316865,0.07346723837387484,True,False,True,False,False,False,False,0.21949534844237514,-2.535436545056997,0.04817820798783968,1.8005562566253106,0.0515530575183957
1613,22,14,51,0.5999226723095514,-0.0862973461529859,0.35990721275103343,True,False,True,False,False,False,False,0.2310271853069158,-1.7825873132803158,0.053373560350836007,1.69628996712733,0.36889548700263564
1614,22,14,52,-0.13617076721420127,-6.487446915998494,0.01854247784370419,True,False,True,False,False,False,False,0.49266680174845023,-0.5829206155784532,0.24272057754504678,-5.9045263004200415,-0.6288375689626515
1615,22,15,30,0.561393690552134,-0.21205611465573093,0.3151628757917451,True,False,True,False,False,False,False,-0.04892371367094254,-3.771891294955208,0.00239352975935637,3.559835180299477,0.6103174042230765
1616,22,15,31,0.5377019284793809,-4.039296789152409,0.2891233638904453,True,False,True,False,False,False,False,0.4123913576728068,-4.099108996331375,0.17006663188322088,0.059812207178965515,0.1253105708065741
1617,22,15,32,0.21915050704175704,-4.191954331183639,0.0480269447366592,True,False,True,False,False,False,False,0.07624081449278608,-14.260070583676756,0.00581266179452342,10.068116252493116,0.14290969254897096
1618,22,15,33,0.5937242281835258,0.22182042690369608,0.35250845913212336,True,False,True,False,False,False,False,0.11778811406515685,-0.8539989469679852,0.013874039815026402,1.0758193738716813,0.4759361141183689
1619,22,15,34,0.4350699575261379,-0.5076990981374814,0.18928586794179544,True,False,True,False,False,False,False,0.04080419906635164,-1.4024100072337573,0.001664982661446452,0.8947109090962759,0.3942657584597863
1620,22,15,35,0.33887578870090035,-1.3410376084022504,0.11483680016765727,True,False,True,False,False,False,False,0.2726020111174102,-1.5523562280389016,0.07431185646525665,0.21131861963665122,0.06627377758349012
1621,22,15,42,0.5608960185575381,-0.6928604298168786,0.31460434363369816,True,False,True,False,False,False,False,0.17831650388575448,-7.8921258882707175,0.031796775558038295,7.199265458453839,0.38257951467178364
1622,22,15,43,0.7042312717243278,-0.4520311289740018,0.49594168407446393,True,False,True,False,False,False,False,0.5916866754493444,-3.5625646798483466,0.3500931219042978,3.1105335508743446,0.11254459627498337
1623,22,15,44,0.5084191401576179,-1.9611534844261316,0.25849002207861155,True,False,True,False,False,False,False,0.5451574968191243,-2.3559278510653625,0.2971966963380935,0.39477436663923093,-0.03673835666150638
1624,22,15,46,0.4701249616029366,0.008410660835608152,0.2210174795221626,True,False,True,False,False,False,False,0.12233538577000294,-0.7567824708442448,0.014965946611495438,0.7651931316798529,0.3477895758329337
1625,22,15,47,0.7877717001873374,0.3643907450155457,0.6205842516160482,True,False,True,False,False,False,False,-0.19081993547433662,-3.612336449955712,0.036412247774429994,3.9767271949712573,0.9785916356616741
1626,22,15,49,0.25090925826146243,-0.6491749780276628,0.06295545588131725,True,False,True,False,False,False,False,-0.2463931542480861,-3.2748614069217723,0.06070958646032115,2.6256864288941095,0.49730241250954854
1627,22,15,50,-0.031901535254643336,-1.0173354653567395,0.0010177079516032516,True,False,True,False,False,False,False,0.075265807818315,-2.99267467852443,0.005664941826543528,1.9753392131676906,-0.10716734307295833
1628,22,15,51,0.19308524214220552,-2.573569509379553,0.03728191073311413,True,False,True,False,False,False,False,0.15230575907304345,-4.378493006287876,0.023197044246815957,1.8049234969083225,0.04077948306916207
1629,22,16,31,0.2783977595733514,-3.335477632094208,0.07750531253546157,True,False,True,False,False,False,False,0.409269857215071,-4.448731625237856,0.1675018160248446,1.1132539931436476,-0.1308720976417196
1630,22,16,32,0.2841062205825823,-1.9802874256150957,0.0807163445737189,True,False,True,False,False,False,False,0.14314955594942294,-8.309061176197128,0.02049179536851697,6.328773750582032,0.14095666463315934
1631,22,16,33,0.7561591295010933,0.5491438601636369,0.5717766291278512,True,False,True,False,False,False,False,0.5254980003509903,0.15608246193044795,0.27614814837288937,0.393061398233189,0.23066112915010306
1632,22,16,34,0.7313776766527555,0.3724862078694092,0.5349133059059826,True,False,True,False,False,False,False,0.5807408916414384,-0.18522771126327142,0.33725998322449285,0.5577139191326806,0.15063678501131716
1633,22,16,35,-0.10111094407180868,-3.754789496606488,0.010223423011092423,True,False,True,False,False,False,False,0.4251191924610285,-0.29668405571277257,0.18072632779871697,-3.4581054408937155,-0.5262301365328371
1634,22,16,36,0.04512952846230828,-1.46977642845256,0.0020366743392302928,True,False,True,False,False,False,False,0.5785623860425676,0.02731884650523564,0.334734434543269,-1.4970952749577957,-0.5334328575802594
1635,22,16,39,0.1248473763469318,-2.414393201103945,0.015586867380712426,True,False,True,False,False,False,False,0.17261042627410092,-6.578563274086928,0.029794359258526828,4.164170072982984,-0.04776304992716912
1636,22,16,40,0.3568050719385271,-4.900082537318665,0.12730985936105751,True,False,True,False,False,False,False,0.2638360381507316,-5.055289570900679,0.06960945502707429,0.1552070335820135,0.09296903378779553
1637,22,16,42,0.3907556168253906,-2.701630371897356,0.1526899520805915,True,False,True,False,False,False,False,0.19425444186230076,-2.450277988839872,0.03773478818323399,-0.2513523830574842,0.19650117496308986
1638,22,16,43,0.4119595414649718,-2.29305484999828,0.16971066380402983,True,False,True,False,False,False,False,0.13440631570938458,-14.833049790429499,0.01806505770257076,12.53999494043122,0.2775532257555873
1639,22,16,44,0.18029905576240654,-0.8217357514387806,0.03250774950881538,True,False,True,False,False,False,False,0.34822447804976847,-2.1049481754646053,0.12126028711303369,1.2832124240258247,-0.16792542228736193
1640,22,16,46,-0.0721263953400808,-3.083099794565114,0.0052022169047536305,True,False,True,False,False,False,False,0.30804833379883795,-0.978157943514611,0.09489377595624028,-2.104941851050503,-0.38017472913891875
1641,22,16,47,0.43646623181260863,-0.3362261571686185,0.19050277151269782,True,False,True,False,False,False,False,0.006159107193701277,-4.613358334389419,3.7934601423502816e-05,4.277132177220801,0.43030712461890736
1642,22,16,48,0.6899244575304664,0.4651755781032456,0.47599575709870834,True,False,True,False,False,False,False,-0.14115377188159364,-2.390017729690237,0.019924387316400977,2.8551933077934826,0.83107822941206
1643,22,16,49,0.07945360436911511,-1.1558231288430587,0.006312875247243868,True,False,True,False,False,False,False,0.11386291660738013,-2.9888170720069684,0.012964763778339201,1.8329939431639097,-0.034409312238265016
1644,22,16,50,0.28832283472850334,-1.0666094156449981,0.08313005702587985,True,False,True,False,False,False,False,-0.004627257969334496,-3.5309808992552885,2.1411516314769607e-05,2.4643714836102903,0.29295009269783784
1645,22,16,51,0.21691499376722612,-0.8149560084511134,0.04705211452103575,True,False,True,False,False,False,False,0.023671453293253847,-4.995602889065425,0.0005603377010146984,4.1806468806143116,0.19324354047397227
1646,22,16,52,0.5493623284259208,0.055336381837585824,0.30179896789354926,True,False,True,False,False,False,False,0.085127879492447,-2.241415679211836,0.007246755866880579,2.296752061049422,0.4642344489334738
1647,22,17,32,0.22845064161124867,-0.4412559098647515,0.052189695652591184,True,False,True,False,False,False,False,0.09432159057608402,-4.330039780117314,0.008896562448802423,3.8887838702525626,0.13412905103516465
1648,22,17,35,0.45055010430792797,-0.44580182847064864,0.20299539649188478,True,False,True,False,False,False,False,0.4210653142778213,-0.96712376045809,0.17729599888788042,0.5213219319874414,0.029484790030106678
1649,22,17,36,0.5558124486637421,-2.511534046169063,0.308927478089585,True,False,True,False,False,False,False,0.08956982865560119,-3.2991499313136226,0.008022754205393756,0.7876158851445596,0.46624262000814093
1650,22,17,39,0.36257397360613564,-1.6652526506706544,0.13145988633654274,True,False,True,False,False,False,False,0.12282205252110646,-4.60273897062229,0.015085256585497435,2.9374863199516352,0.23975192108502918
1651,22,17,40,0.3210950058623645,-2.6897267711754935,0.10310200278975189,True,False,True,False,False,False,False,0.25188833463933324,-6.761337858315777,0.06344773312737673,4.071611087140283,0.06920667122303126
1652,22,17,41,-0.1951571066009112,-4.38463059573586,0.03808629625683942,True,False,True,False,False,False,False,0.22831114396213598,-5.131656657124005,0.05212597845729918,0.7470260613881452,-0.42346825056304715
1653,22,17,43,-0.239213019419647,-1.0185415129347395,0.057222868659864416,True,False,True,False,False,False,False,0.20620002109552443,-0.6066222993865069,0.04251844869979472,-0.4119192135482326,-0.44541304051517144
1654,22,17,44,0.18714213668439114,-1.022486935267254,0.035022179322799336,True,False,True,False,False,False,False,-0.22815090368524227,-2.7421007717566765,0.05205283485239269,1.7196138364894225,0.41529304036963344
1655,22,17,46,0.5201390647328359,0.19036354315988135,0.27054464666114925,True,False,True,False,False,False,False,0.6117245194214596,-0.08397407258680833,0.37420688766141563,0.2743376157466897,-0.09158545468862367
1656,22,17,47,0.45637342053804747,-0.2886634196617033,0.20827669897359752,True,False,True,False,False,False,False,0.36047022868205103,-4.404428781893768,0.12993878576609016,4.1157653622320645,0.09590319185599644
1657,22,17,48,0.2125854971156387,-1.0390569086821309,0.045192593583903234,True,False,True,False,False,False,False,0.1335862689164219,-2.3588177702979576,0.017845291243010587,1.3197608616158267,0.07899922819921681
1658,22,17,49,0.28014758119529387,-0.37343885680814615,0.07848266724957377,True,False,True,False,False,False,False,0.1822473366349144,-1.6772677695678357,0.03321409171051982,1.3038289127596896,0.09790024456037946
