subject,phase,stimulus_set,source_vision_roi,target_imagery_roi,standard_rho,crossvalidated_rho,subject_p_greater,leave_target_min,leave_target_median,leave_target_max
1,pilot,A,midparietal,parietal,-0.1392857142857143,-0.30357142857142855,0.6722222222222223,-0.43030303030303024,-0.08484848484848484,0.0303030303030303
1,pilot,A,midparietal,visual_streams,-0.11071428571428571,-0.19999999999999998,0.6375,-0.43030303030303024,-0.04242424242424242,0.17575757575757575
1,pilot,A,midparietal,dorsal_parietal,-0.07857142857142857,-0.2678571428571428,0.5958333333333333,-0.4424242424242424,0.00606060606060606,0.04242424242424241
1,pilot,A,parietal,early,0.14285714285714285,0.0964285714285714,0.3402777777777778,-0.1515151515151515,0.1515151515151515,0.34545454545454546
1,pilot,A,parietal,ventral,0.18214285714285713,0.03214285714285714,0.29583333333333334,-0.05454545454545454,0.05454545454545454,0.5636363636363636
1,pilot,A,parietal,lateral,0.5571428571428572,-0.028571428571428564,0.0375,0.2727272727272727,0.5212121212121212,0.8666666666666665
1,pilot,A,parietal,midparietal,0.21071428571428572,0.10714285714285714,0.25972222222222224,-0.12727272727272726,0.16363636363636364,0.6121212121212121
1,pilot,A,parietal,parietal,0.38571428571428573,0.1357142857142857,0.1375,0.13939393939393938,0.2909090909090909,0.6848484848484848
1,pilot,A,parietal,visual_streams,0.5535714285714286,0.1464285714285714,0.0375,0.2727272727272727,0.509090909090909,0.8545454545454544
1,pilot,A,parietal,dorsal_parietal,0.48214285714285715,0.175,0.0625,0.18787878787878787,0.4969696969696969,0.6969696969696969
1,pilot,A,visual_streams,early,-0.19642857142857142,-0.18928571428571428,0.7222222222222222,-0.3939393939393939,-0.16969696969696968,0.06666666666666665
1,pilot,A,visual_streams,ventral,0.32142857142857145,0.017857142857142853,0.1736111111111111,0.17575757575757575,0.29696969696969694,0.4424242424242424
1,pilot,A,visual_streams,lateral,0.1392857142857143,0.11785714285714284,0.3625,0.01818181818181818,0.13939393939393938,0.33333333333333326
1,pilot,A,visual_streams,midparietal,0.225,0.04642857142857142,0.2722222222222222,-0.04242424242424241,0.2121212121212121,0.43030303030303024
1,pilot,A,visual_streams,parietal,0.10714285714285714,-0.125,0.4083333333333333,-0.10303030303030303,0.0909090909090909,0.4424242424242424
1,pilot,A,visual_streams,visual_streams,0.02142857142857143,-0.05714285714285713,0.5,-0.07878787878787878,0.02424242424242424,0.309090909090909
1,pilot,A,visual_streams,dorsal_parietal,0.15357142857142858,-0.035714285714285705,0.36944444444444446,-0.05454545454545454,0.13939393939393938,0.43030303030303024
1,pilot,A,dorsal_parietal,early,-0.007142857142857143,0.1357142857142857,0.5069444444444444,-0.34545454545454546,0.03030303030303029,0.32121212121212117
1,pilot,A,dorsal_parietal,ventral,0.2892857142857143,0.1357142857142857,0.1986111111111111,-0.0303030303030303,0.24242424242424243,0.7333333333333332
1,pilot,A,dorsal_parietal,lateral,0.5035714285714286,0.15,0.06388888888888888,0.24848484848484845,0.4242424242424242,0.7696969696969697
1,pilot,A,dorsal_parietal,midparietal,0.29285714285714287,0.1464285714285714,0.19444444444444445,0.0303030303030303,0.18181818181818182,0.709090909090909
1,pilot,A,dorsal_parietal,parietal,0.3964285714285714,0.15714285714285714,0.10972222222222222,0.2121212121212121,0.3454545454545454,0.7939393939393938
1,pilot,A,dorsal_parietal,visual_streams,0.4107142857142857,0.24285714285714283,0.1125,0.24848484848484845,0.32121212121212117,0.7212121212121211
1,pilot,A,dorsal_parietal,dorsal_parietal,0.4714285714285714,0.19999999999999998,0.08333333333333333,0.309090909090909,0.4242424242424242,0.7333333333333332
1,pilot,B,early,early,0.04285714285714286,-0.2964285714285714,0.4652777777777778,-0.18787878787878787,0.060606060606060594,0.16363636363636364
1,pilot,B,early,ventral,-0.17857142857142858,-0.38928571428571423,0.7013888888888888,-0.406060606060606,-0.1393939393939394,0.09090909090909088
1,pilot,B,early,lateral,-0.02857142857142857,-0.05714285714285713,0.5291666666666667,-0.4787878787878787,0.01818181818181818,0.16363636363636364
1,pilot,B,early,midparietal,-0.07857142857142857,-0.19999999999999998,0.6069444444444444,-0.5030303030303029,-0.054545454545454536,0.12727272727272726
1,pilot,B,early,parietal,-0.16428571428571428,-0.5678571428571427,0.7,-0.6,-0.1393939393939394,0.1515151515151515
1,pilot,B,early,visual_streams,-0.05357142857142857,-0.35,0.5666666666666667,-0.49090909090909085,-0.01818181818181818,0.09090909090909088
1,pilot,B,early,dorsal_parietal,-0.017857142857142856,-0.5285714285714286,0.5180555555555556,-0.5393939393939393,0.06666666666666667,0.1515151515151515
1,pilot,B,ventral,early,0.5678571428571428,0.4071428571428571,0.0375,0.35757575757575755,0.5636363636363636,0.7575757575757575
1,pilot,B,ventral,ventral,0.5642857142857143,0.2285714285714285,0.03194444444444444,0.4424242424242424,0.5878787878787878,0.6484848484848483
1,pilot,B,ventral,lateral,0.5392857142857143,-0.16428571428571426,0.04027777777777778,0.4666666666666666,0.5212121212121212,0.709090909090909
1,pilot,B,ventral,midparietal,0.425,0.5178571428571428,0.09444444444444444,0.04242424242424241,0.3939393939393939,0.6727272727272726
1,pilot,B,ventral,parietal,0.4607142857142857,-0.09999999999999999,0.06944444444444445,0.12727272727272726,0.47878787878787876,0.8545454545454544
1,pilot,B,ventral,visual_streams,0.5892857142857143,0.08214285714285713,0.02361111111111111,0.406060606060606,0.5878787878787879,0.6848484848484848
